x,y,theta,u,v,r
11.23505211,3.47824149,-1.44,0.199995646,0.001142845,-0.114285714
11.23754722,3.45839785,-1.451428571,0.199995646,0.001142845,-0.114285714
11.23981539,3.43852699,-1.462857143,0.199995646,0.001142845,-0.114285714
11.24185631,3.418631506,-1.474285714,0.199995646,0.001142845,-0.114285714
11.24366974,3.398713998,-1.485714286,0.199995646,0.001142845,-0.114285714
11.24525542,3.378777066,-1.497142857,0.199995646,0.001142845,-0.114285714
11.24661315,3.358823314,-1.508571429,0.199995646,0.001142845,-0.114285714
11.24774275,3.338855349,-1.52,0.199995646,0.001142845,-0.114285714
11.24864408,3.318875778,-1.531428571,0.199995646,0.001142845,-0.114285714
11.24931702,3.298887211,-1.542857143,0.199995646,0.001142845,-0.114285714
11.24976148,3.278892259,-1.554285714,0.199995646,0.001142845,-0.114285714
11.2499774,3.258893534,-1.565714286,0.199995646,0.001142845,-0.114285714
11.24996476,3.238893646,-1.577142857,0.199995646,0.001142845,-0.114285714
11.24972355,3.21889521,-1.588571429,0.199995646,0.001142845,-0.114285714
11.24925381,3.198900836,-1.6,0.199995646,0.001142845,-0.114285714
11.24855559,3.178913136,-1.611428571,0.199995646,0.001142845,-0.114285714
11.247629,3.158934721,-1.622857143,0.199995646,0.001142845,-0.114285714
11.24647415,3.1389682,-1.634285714,0.199995646,0.001142845,-0.114285714
11.24509118,3.119016181,-1.645714286,0.199995646,0.001142845,-0.114285714
11.24348029,3.09908127,-1.657142857,0.199995646,0.001142845,-0.114285714
11.24164169,3.07916607,-1.668571429,0.199995646,0.001142845,-0.114285714
11.2395756,3.059273184,-1.68,0.199995646,0.001142845,-0.114285714
11.23728231,3.039405208,-1.691428571,0.199995646,0.001142845,-0.114285714
11.23476211,3.019564738,-1.702857143,0.199995646,0.001142845,-0.114285714
11.23201534,2.999754366,-1.714285714,0.199995646,0.001142845,-0.114285714
11.22904234,2.979976678,-1.725714286,0.199995646,0.001142845,-0.114285714
11.22584351,2.960234258,-1.737142857,0.199995646,0.001142845,-0.114285714
11.22241926,2.940529685,-1.748571429,0.199995646,0.001142845,-0.114285714
11.21877005,2.920865532,-1.76,0.199995646,0.001142845,-0.114285714
11.21489636,2.901244367,-1.771428571,0.199995646,0.001142845,-0.114285714
11.21079867,2.881668754,-1.782857143,0.199995646,0.001142845,-0.114285714
11.20647754,2.862141249,-1.794285714,0.199995646,0.001142845,-0.114285714
11.20193352,2.842664402,-1.805714286,0.199995646,0.001142845,-0.114285714
11.19716721,2.823240758,-1.817142857,0.199995646,0.001142845,-0.114285714
11.19217924,2.803872853,-1.828571429,0.199995646,0.001142845,-0.114285714
11.18697024,2.784563218,-1.84,0.199995646,0.001142845,-0.114285714
11.18154091,2.765314373,-1.851428571,0.199995646,0.001142845,-0.114285714
11.17589196,2.746128833,-1.862857143,0.199995646,0.001142845,-0.114285714
11.17002411,2.727009105,-1.874285714,0.199995646,0.001142845,-0.114285714
11.16393814,2.707957685,-1.885714286,0.199995646,0.001142845,-0.114285714
11.15763484,2.688977061,-1.897142857,0.199995646,0.001142845,-0.114285714
11.15111504,2.670069713,-1.908571429,0.199995646,0.001142845,-0.114285714
11.14437958,2.65123811,-1.92,0.199995646,0.001142845,-0.114285714
11.13742935,2.632484712,-1.931428571,0.199995646,0.001142845,-0.114285714
11.13026525,2.613811969,-1.942857143,0.199995646,0.001142845,-0.114285714
11.12288822,2.595222318,-1.954285714,0.199995646,0.001142845,-0.114285714
11.11529923,2.576718188,-1.965714286,0.199995646,0.001142845,-0.114285714
11.10749926,2.558301996,-1.977142857,0.199995646,0.001142845,-0.114285714
11.09948933,2.539976148,-1.988571429,0.199995646,0.001142845,-0.114285714
